,Rank,Global_Sales,Genre,labels
1996,2020,1.03,Sports,0
1997,2022,1.03,Puzzle,0
1998,2023,1.03,Action,4
1999,2024,1.03,Action,4
2000,2025,1.03,Misc,0
2001,2026,1.03,Fighting,0
2002,2027,1.02,Shooter,0
2003,2028,1.02,Sports,0
2004,2029,1.02,Fighting,0
2005,2030,1.02,Shooter,0
2006,2031,1.02,Action,4
2007,2032,1.02,Pltform,0
2008,2033,1.02,Simulation,0
2009,2034,1.02,Role_Playing,0
2010,2035,1.02,Action,4
2011,2036,1.02,Pltform,0
2012,2037,1.02,Action,4
2013,2038,1.02,Simulation,0
2014,2039,1.02,Sports,0
2015,2040,1.02,Action,4
2016,2041,1.02,Action,4
2017,2042,1.01,Puzzle,0
2018,2043,1.01,Action,4
2019,2044,1.01,Action,4
2020,2045,1.01,Action,4
2021,2046,1.01,Pltform,0
2022,2047,1.01,Action,4
2023,2048,1.01,Sports,0
2024,2049,1.01,Sports,0
2025,2050,1.01,Misc,0
2026,2051,1.01,Misc,0
2027,2052,1.01,Simulation,0
2028,2053,1.01,Action,4
2029,2054,1.01,Racing,0
2030,2055,1.01,Pltform,0
2031,2056,1.0,Shooter,0
2032,2057,1.0,Racing,0
2033,2058,1.0,Role_Playing,0
2034,2059,1.0,Sports,0
2035,2060,1.0,Fighting,0
2036,2061,1.0,Shooter,0
2037,2062,1.0,Racing,0
2038,2063,1.0,Sports,0
2039,2064,1.0,Misc,0
2040,2065,1.0,Misc,0
2041,2066,1.0,Fighting,0
2042,2067,1.0,Shooter,0
2043,2068,1.0,Action,4
2044,2069,1.0,Sports,0
2045,2070,1.0,Racing,0
2046,2071,1.0,Sports,0
2047,2072,1.0,Shooter,0
2048,2073,1.0,Sports,0
2049,2074,1.0,Action,4
2050,2075,1.0,Strategy,0
2051,2076,1.0,Misc,0
2052,2077,1.0,Action,4
2053,2078,1.0,Misc,0
2054,2079,1.0,Action,4
2055,2080,1.0,Role_Playing,0
2056,2081,1.0,Puzzle,0
2057,2082,1.0,Misc,0
2058,2083,0.99,Action,4
2059,2084,0.99,Adventure,0
2060,2085,0.99,Sports,0
2061,2086,0.99,Racing,0
2062,2087,0.99,Simulation,0
2063,2089,0.99,Action,4
2064,2090,0.99,Simulation,0
2065,2091,0.99,Sports,0
2066,2092,0.99,Action,4
2067,2093,0.99,Misc,0
2068,2094,0.99,Racing,0
2069,2095,0.99,Pltform,0
2070,2096,0.99,Simulation,0
2071,2097,0.99,Action,4
2072,2098,0.99,Racing,0
2073,2099,0.99,Action,4
2074,2100,0.99,Misc,0
2075,2101,0.99,Fighting,0
2076,2102,0.99,Sports,0
2077,2103,0.99,Pltform,0
2078,2104,0.99,Simulation,0
2079,2105,0.99,Role_Playing,0
2080,2106,0.98,Racing,0
2081,2107,0.98,Sports,0
2082,2108,0.98,Shooter,0
2083,2109,0.98,Role_Playing,0
2084,2110,0.98,Misc,0
2085,2111,0.98,Misc,0
2086,2112,0.98,Racing,0
2087,2113,0.98,Puzzle,0
2088,2114,0.98,Racing,0
2089,2117,0.98,Role_Playing,0
2090,2118,0.98,Role_Playing,0
2091,2119,0.98,Racing,0
2092,2120,0.98,Shooter,0
2093,2121,0.98,Shooter,0
2094,2122,0.98,Action,4
2095,2123,0.98,Action,4
2096,2124,0.98,Action,4
2097,2125,0.98,Sports,0
2098,2126,0.98,Sports,0
2099,2127,0.98,Action,4
2100,2128,0.98,Simulation,0
2101,2129,0.97,Role_Playing,0
2102,2130,0.97,Sports,0
2103,2131,0.97,Pltform,0
2104,2132,0.97,Sports,0
2105,2133,0.97,Role_Playing,0
2106,2134,0.97,Sports,0
2107,2135,0.97,Strategy,0
2108,2137,0.97,Action,4
2109,2138,0.97,Sports,0
2110,2139,0.97,Sports,0
2111,2140,0.97,Action,4
2112,2141,0.97,Sports,0
2113,2142,0.97,Sports,0
2114,2143,0.97,Action,4
2115,2144,0.97,Role_Playing,0
2116,2145,0.97,Pltform,0
2117,2146,0.97,Action,4
2118,2148,0.97,Role_Playing,0
2119,2149,0.97,Shooter,0
2120,2150,0.96,Simulation,0
2121,2151,0.96,Role_Playing,0
2122,2152,0.96,Misc,0
2123,2153,0.96,Action,4
2124,2154,0.96,Simulation,0
2125,2155,0.96,Misc,0
2126,2156,0.96,Role_Playing,0
2127,2157,0.96,Action,4
2128,2158,0.96,Adventure,0
2129,2159,0.96,Fighting,0
2130,2160,0.96,Shooter,0
2131,2161,0.96,Pltform,0
2132,2162,0.96,Shooter,0
2133,2163,0.96,Sports,0
2134,2164,0.96,Role_Playing,0
2135,2165,0.96,Sports,0
2136,2166,0.96,Shooter,0
2137,2167,0.96,Action,4
2138,2168,0.96,Pltform,0
2139,2169,0.96,Fighting,0
2140,2170,0.96,Action,4
2141,2171,0.96,Simulation,0
2142,2172,0.96,Fighting,0
2143,2173,0.95,Action,4
2144,2174,0.95,Sports,0
2145,2176,0.95,Misc,0
2146,2177,0.95,Action,4
2147,2178,0.95,Pltform,0
2148,2179,0.95,Role_Playing,0
2149,2180,0.95,Action,4
2150,2181,0.95,Misc,0
2151,2182,0.95,Racing,0
2152,2183,0.95,Role_Playing,0
2153,2184,0.95,Strategy,0
2154,2185,0.95,Misc,0
2155,2186,0.95,Sports,0
2156,2187,0.95,Action,4
2157,2188,0.95,Action,4
2158,2189,0.95,Misc,0
2159,2190,0.95,Shooter,0
2160,2191,0.95,Fighting,0
2161,2192,0.95,Shooter,0
2162,2193,0.95,Sports,0
2163,2194,0.95,Action,4
2164,2195,0.95,Misc,0
2165,2196,0.94,Shooter,0
2166,2197,0.94,Action,4
2167,2198,0.94,Racing,0
2168,2199,0.94,Shooter,0
2169,2200,0.94,Pltform,0
2170,2201,0.94,Misc,0
2171,2202,0.94,Misc,0
2172,2203,0.94,Racing,0
2173,2204,0.94,Action,4
2174,2205,0.94,Action,4
2175,2206,0.94,Sports,0
2176,2207,0.94,Action,4
2177,2208,0.94,Action,4
2178,2209,0.94,Shooter,0
2179,2210,0.94,Sports,0
2180,2211,0.94,Role_Playing,0
2181,2212,0.94,Sports,0
2182,2213,0.94,Sports,0
2183,2214,0.94,Action,4
2184,2215,0.94,Action,4
2185,2216,0.94,Action,4
2186,2217,0.94,Role_Playing,0
2187,2218,0.94,Sports,0
2188,2219,0.94,Sports,0
2189,2220,0.93,Sports,0
2190,2221,0.93,Shooter,0
2191,2222,0.93,Sports,0
2192,2223,0.93,Misc,0
2193,2225,0.93,Sports,0
2194,2226,0.93,Shooter,0
2195,2227,0.93,Sports,0
2196,2228,0.93,Role_Playing,0
2197,2229,0.93,Sports,0
2198,2230,0.93,Racing,0
2199,2231,0.93,Action,4
2200,2232,0.93,Simulation,0
2201,2233,0.93,Racing,0
2202,2234,0.93,Action,4
2203,2235,0.93,Pltform,0
2204,2236,0.93,Pltform,0
2205,2237,0.93,Pltform,0
2206,2238,0.93,Action,4
2207,2239,0.93,Sports,0
2208,2240,0.93,Action,4
2209,2241,0.93,Racing,0
2210,2242,0.93,Shooter,0
2211,2243,0.93,Role_Playing,0
2212,2244,0.93,Fighting,0
2213,2245,0.93,Racing,0
2214,2246,0.92,Action,4
2215,2247,0.92,Simulation,0
2216,2248,0.92,Role_Playing,0
2217,2249,0.92,Action,4
2218,2250,0.92,Sports,0
2219,2251,0.92,Sports,0
2220,2252,0.92,Sports,0
2221,2253,0.92,Sports,0
2222,2254,0.92,Action,4
2223,2255,0.92,Fighting,0
2224,2256,0.92,Action,4
2225,2257,0.92,Misc,0
2226,2258,0.92,Sports,0
2227,2259,0.92,Action,4
2228,2260,0.92,Fighting,0
2229,2261,0.92,Pltform,0
2230,2262,0.92,Adventure,0
2231,2263,0.92,Adventure,0
2232,2264,0.92,Shooter,0
2233,2265,0.92,Action,4
2234,2266,0.92,Action,4
2235,2267,0.92,Action,4
2236,2268,0.92,Sports,0
2237,2269,0.92,Racing,0
2238,2270,0.92,Racing,0
2239,2271,0.92,Fighting,0
2240,2272,0.92,Role_Playing,0
2241,2273,0.92,Sports,0
2242,2274,0.92,Shooter,0
2243,2275,0.91,Shooter,0
2244,2276,0.91,Sports,0
2245,2277,0.91,Sports,0
2246,2278,0.91,Action,4
2247,2279,0.91,Action,4
2248,2280,0.91,Strategy,0
2249,2281,0.91,Sports,0
2250,2282,0.91,Racing,0
2251,2283,0.91,Action,4
2252,2284,0.91,Racing,0
2253,2285,0.91,Pltform,0
2254,2286,0.91,Racing,0
2255,2287,0.91,Adventure,0
2256,2289,0.91,Role_Playing,0
2257,2290,0.91,Shooter,0
2258,2291,0.91,Simulation,0
2259,2292,0.91,Misc,0
2260,2293,0.91,Misc,0
2261,2294,0.91,Role_Playing,0
2262,2295,0.91,Action,4
2263,2296,0.9,Sports,0
2264,2298,0.9,Racing,0
2265,2299,0.9,Sports,0
2266,2300,0.9,Shooter,0
2267,2301,0.9,Racing,0
2268,2302,0.9,Misc,0
2269,2303,0.9,Sports,0
2270,2304,0.9,Racing,0
2271,2305,0.9,Puzzle,0
2272,2306,0.9,Shooter,0
2273,2307,0.9,Action,4
2274,2308,0.9,Sports,0
2275,2309,0.9,Pltform,0
2276,2310,0.9,Shooter,0
2277,2311,0.9,Sports,0
2278,2312,0.9,Action,4
2279,2313,0.9,Sports,0
2280,2314,0.9,Pltform,0
2281,2315,0.9,Shooter,0
2282,2316,0.9,Misc,0
2283,2317,0.9,Role_Playing,0
2284,2318,0.9,Racing,0
2285,2319,0.9,Sports,0
2286,2320,0.9,Role_Playing,0
2287,2321,0.9,Action,4
2288,2322,0.9,Role_Playing,0
2289,2323,0.9,Sports,0
2290,2324,0.9,Sports,0
2291,2325,0.9,Sports,0
2292,2326,0.89,Pltform,0
2293,2327,0.89,Shooter,0
2294,2328,0.89,Shooter,0
2295,2329,0.89,Sports,0
2296,2330,0.89,Sports,0
2297,2331,0.89,Action,4
2298,2332,0.89,Pltform,0
2299,2333,0.89,Role_Playing,0
2300,2334,0.89,Sports,0
2301,2335,0.89,Adventure,0
2302,2336,0.89,Pltform,0
2303,2337,0.89,Strategy,0
2304,2338,0.89,Strategy,0
2305,2339,0.89,Action,4
2306,2340,0.89,Adventure,0
2307,2341,0.89,Simulation,0
2308,2342,0.89,Racing,0
2309,2343,0.89,Sports,0
2310,2344,0.89,Sports,0
2311,2345,0.89,Fighting,0
2312,2346,0.89,Action,4
2313,2347,0.89,Racing,0
2314,2348,0.89,Racing,0
2315,2349,0.89,Shooter,0
2316,2350,0.89,Sports,0
2317,2351,0.89,Role_Playing,0
2318,2352,0.89,Shooter,0
2319,2353,0.89,Sports,0
2320,2354,0.89,Misc,0
2321,2355,0.89,Role_Playing,0
2322,2356,0.88,Pltform,0
2323,2357,0.88,Fighting,0
2324,2358,0.88,Action,4
2325,2359,0.88,Action,4
2326,2360,0.88,Misc,0
2327,2361,0.88,Misc,0
2328,2362,0.88,Action,4
2329,2363,0.88,Misc,0
2330,2364,0.88,Action,4
2331,2365,0.88,Action,4
2332,2366,0.88,Misc,0
2333,2367,0.88,Simulation,0
2334,2368,0.88,Shooter,0
2335,2369,0.88,Action,4
2336,2370,0.88,Strategy,0
2337,2371,0.88,Simulation,0
2338,2372,0.88,Fighting,0
2339,2373,0.88,Sports,0
2340,2374,0.88,Racing,0
2341,2375,0.88,Role_Playing,0
2342,2376,0.87,Simulation,0
2343,2377,0.87,Shooter,0
2344,2378,0.87,Pltform,0
2345,2379,0.87,Sports,0
2346,2380,0.87,Racing,0
2347,2381,0.87,Sports,0
2348,2382,0.87,Sports,0
2349,2383,0.87,Shooter,0
2350,2384,0.87,Shooter,0
2351,2385,0.87,Shooter,0
2352,2386,0.87,Racing,0
2353,2387,0.87,Role_Playing,0
2354,2388,0.87,Puzzle,0
2355,2389,0.87,Action,4
2356,2390,0.87,Role_Playing,0
2357,2391,0.87,Sports,0
2358,2392,0.87,Sports,0
2359,2393,0.87,Shooter,0
2360,2394,0.87,Sports,0
2361,2395,0.87,Fighting,0
2362,2396,0.87,Sports,0
2363,2397,0.87,Misc,0
2364,2398,0.87,Shooter,0
2365,2399,0.87,Fighting,0
2366,2400,0.87,Misc,0
2367,2401,0.87,Action,4
2368,2402,0.87,Shooter,0
2369,2403,0.87,Sports,0
2370,2404,0.87,Role_Playing,0
2371,2405,0.87,Puzzle,0
2372,2406,0.87,Action,4
2373,2407,0.87,Misc,0
2374,2408,0.87,Misc,0
2375,2409,0.87,Role_Playing,0
2376,2410,0.87,Misc,0
2377,2411,0.86,Action,4
2378,2412,0.86,Action,4
2379,2413,0.86,Sports,0
2380,2414,0.86,Action,4
2381,2415,0.86,Action,4
2382,2416,0.86,Role_Playing,0
2383,2418,0.86,Fighting,0
2384,2419,0.86,Role_Playing,0
2385,2420,0.86,Racing,0
2386,2421,0.86,Sports,0
2387,2422,0.86,Sports,0
2388,2423,0.86,Fighting,0
2389,2425,0.86,Pltform,0
2390,2426,0.86,Sports,0
2391,2427,0.86,Action,4
2392,2428,0.86,Action,4
2393,2429,0.85,Racing,0
2394,2430,0.85,Sports,0
2395,2431,0.85,Sports,0
2396,2432,0.85,Action,4
2397,2433,0.85,Racing,0
2398,2434,0.85,Sports,0
2399,2435,0.85,Sports,0
2400,2436,0.85,Action,4
2401,2437,0.85,Fighting,0
2402,2438,0.85,Sports,0
2403,2439,0.85,Shooter,0
2404,2440,0.85,Simulation,0
2405,2441,0.85,Pltform,0
2406,2442,0.85,Action,4
2407,2443,0.85,Action,4
2408,2444,0.85,Racing,0
2409,2445,0.85,Sports,0
2410,2446,0.85,Shooter,0
2411,2447,0.85,Action,4
2412,2448,0.85,Sports,0
2413,2449,0.85,Racing,0
2414,2450,0.85,Action,4
2415,2451,0.85,Fighting,0
2416,2452,0.85,Misc,0
2417,2453,0.85,Shooter,0
2418,2454,0.84,Action,4
2419,2455,0.84,Action,4
2420,2456,0.84,Role_Playing,0
2421,2457,0.84,Sports,0
2422,2458,0.84,Action,4
2423,2459,0.84,Action,4
2424,2460,0.84,Sports,0
2425,2461,0.84,Role_Playing,0
2426,2462,0.84,Simulation,0
2427,2463,0.84,Action,4
2428,2464,0.84,Sports,0
2429,2465,0.84,Action,4
2430,2466,0.84,Racing,0
2431,2467,0.84,Simulation,0
2432,2468,0.84,Role_Playing,0
2433,2469,0.84,Fighting,0
2434,2470,0.84,Sports,0
2435,2471,0.84,Shooter,0
2436,2472,0.84,Racing,0
2437,2473,0.84,Shooter,0
2438,2474,0.84,Role_Playing,0
2439,2475,0.84,Sports,0
2440,2476,0.84,Adventure,0
2441,2477,0.84,Sports,0
2442,2478,0.84,Shooter,0
2443,2479,0.84,Action,4
2444,2480,0.84,Racing,0
2445,2481,0.84,Puzzle,0
2446,2482,0.83,Fighting,0
2447,2483,0.83,Simulation,0
2448,2484,0.83,Action,4
2449,2485,0.83,Strategy,0
2450,2487,0.83,Action,4
2451,2488,0.83,Shooter,0
2452,2489,0.83,Sports,0
2453,2490,0.83,Shooter,0
2454,2491,0.83,Misc,0
2455,2492,0.83,Misc,0
2456,2493,0.83,Misc,0
2457,2494,0.83,Adventure,0
2458,2495,0.83,Sports,0
2459,2496,0.83,Pltform,0
2460,2497,0.83,Misc,0
2461,2498,0.83,Strategy,0
2462,2500,0.83,Puzzle,0
2463,2501,0.83,Action,4
2464,2502,0.83,Fighting,0
2465,2503,0.83,Pltform,0
2466,2504,0.83,Adventure,0
2467,2505,0.82,Sports,0
2468,2506,0.82,Shooter,0
2469,2507,0.82,Sports,0
2470,2508,0.82,Sports,0
2471,2509,0.82,Sports,0
2472,2510,0.82,Role_Playing,0
2473,2511,0.82,Action,4
2474,2512,0.82,Misc,0
2475,2513,0.82,Fighting,0
2476,2514,0.82,Racing,0
2477,2515,0.82,Puzzle,0
2478,2516,0.82,Fighting,0
2479,2517,0.82,Sports,0
2480,2518,0.82,Action,4
2481,2519,0.82,Adventure,0
2482,2520,0.82,Action,4
2483,2521,0.82,Role_Playing,0
2484,2522,0.82,Pltform,0
2485,2523,0.82,Misc,0
2486,2524,0.82,Misc,0
2487,2525,0.82,Sports,0
2488,2526,0.82,Shooter,0
2489,2527,0.82,Simulation,0
2490,2528,0.82,Role_Playing,0
2491,2529,0.82,Misc,0
2492,2531,0.82,Sports,0
2493,2532,0.82,Action,4
2494,2533,0.81,Role_Playing,0
2495,2534,0.81,Action,4
2496,2535,0.81,Fighting,0
2497,2536,0.81,Adventure,0
2498,2537,0.81,Misc,0
2499,2538,0.81,Role_Playing,0
2500,2539,0.81,Puzzle,0
2501,2540,0.81,Racing,0
2502,2541,0.81,Sports,0
2503,2542,0.81,Action,4
2504,2543,0.81,Sports,0
2505,2544,0.81,Misc,0
2506,2545,0.81,Role_Playing,0
2507,2546,0.81,Role_Playing,0
2508,2547,0.81,Sports,0
2509,2548,0.81,Action,4
2510,2549,0.81,Pltform,0
2511,2550,0.81,Shooter,0
2512,2551,0.81,Action,4
2513,2552,0.81,Role_Playing,0
2514,2553,0.81,Racing,0
2515,2554,0.81,Puzzle,0
2516,2555,0.81,Puzzle,0
2517,2556,0.81,Action,4
2518,2557,0.81,Sports,0
2519,2558,0.81,Action,4
2520,2559,0.81,Sports,0
2521,2560,0.81,Role_Playing,0
2522,2561,0.81,Simulation,0
2523,2562,0.81,Misc,0
2524,2563,0.8,Sports,0
2525,2564,0.8,Action,4
2526,2565,0.8,Fighting,0
2527,2566,0.8,Misc,0
2528,2567,0.8,Action,4
2529,2568,0.8,Simulation,0
2530,2569,0.8,Misc,0
2531,2570,0.8,Racing,0
2532,2571,0.8,Shooter,0
2533,2572,0.8,Simulation,0
2534,2573,0.8,Role_Playing,0
2535,2574,0.8,Shooter,0
2536,2575,0.8,Sports,0
2537,2576,0.8,Action,4
2538,2577,0.8,Racing,0
2539,2578,0.8,Shooter,0
2540,2579,0.8,Sports,0
2541,2580,0.8,Sports,0
2542,2581,0.8,Simulation,0
2543,2582,0.8,Action,4
2544,2583,0.8,Role_Playing,0
2545,2584,0.8,Action,4
2546,2585,0.8,Action,4
2547,2586,0.8,Misc,0
2548,2587,0.8,Strategy,0
2549,2589,0.8,Racing,0
2550,2590,0.8,Action,4
2551,2591,0.8,Misc,0
2552,2592,0.8,Sports,0
2553,2593,0.8,Role_Playing,0
2554,2594,0.8,Sports,0
2555,2595,0.8,Shooter,0
2556,2596,0.79,Action,4
2557,2597,0.79,Sports,0
2558,2598,0.79,Action,4
2559,2599,0.79,Fighting,0
2560,2600,0.79,Adventure,0
2561,2601,0.79,Pltform,0
2562,2602,0.79,Misc,0
2563,2603,0.79,Racing,0
2564,2604,0.79,Role_Playing,0
2565,2605,0.79,Role_Playing,0
2566,2606,0.79,Simulation,0
2567,2607,0.79,Strategy,0
2568,2608,0.79,Racing,0
2569,2609,0.79,Sports,0
2570,2610,0.79,Action,4
2571,2611,0.79,Fighting,0
2572,2612,0.79,Pltform,0
2573,2613,0.79,Role_Playing,0
2574,2614,0.79,Simulation,0
2575,2615,0.79,Simulation,0
2576,2616,0.79,Role_Playing,0
2577,2617,0.79,Shooter,0
2578,2618,0.79,Action,4
2579,2619,0.79,Action,4
2580,2620,0.79,Sports,0
2581,2621,0.79,Sports,0
2582,2622,0.79,Role_Playing,0
2583,2623,0.79,Strategy,0
2584,2624,0.79,Sports,0
2585,2625,0.79,Sports,0
2586,2626,0.79,Sports,0
2587,2627,0.79,Fighting,0
2588,2628,0.79,Action,4
2589,2629,0.78,Puzzle,0
2590,2630,0.78,Action,4
2591,2631,0.78,Shooter,0
2592,2632,0.78,Misc,0
2593,2633,0.78,Pltform,0
2594,2634,0.78,Shooter,0
2595,2635,0.78,Adventure,0
2596,2636,0.78,Shooter,0
2597,2637,0.78,Misc,0
2598,2638,0.78,Puzzle,0
2599,2639,0.78,Adventure,0
2600,2640,0.78,Misc,0
2601,2641,0.78,Fighting,0
2602,2642,0.78,Action,4
2603,2643,0.78,Strategy,0
2604,2644,0.78,Puzzle,0
2605,2645,0.78,Sports,0
2606,2646,0.78,Strategy,0
2607,2647,0.78,Shooter,0
2608,2648,0.78,Sports,0
2609,2649,0.78,Action,4
2610,2650,0.78,Sports,0
2611,2651,0.78,Racing,0
2612,2652,0.78,Action,4
2613,2653,0.78,Role_Playing,0
2614,2654,0.78,Puzzle,0
2615,2655,0.78,Shooter,0
2616,2656,0.78,Pltform,0
2617,2657,0.78,Sports,0
2618,2658,0.78,Action,4
2619,2659,0.77,Action,4
2620,2660,0.77,Misc,0
2621,2661,0.77,Shooter,0
2622,2662,0.77,Shooter,0
2623,2663,0.77,Racing,0
2624,2664,0.77,Misc,0
2625,2665,0.77,Sports,0
2626,2666,0.77,Action,4
2627,2667,0.77,Racing,0
2628,2668,0.77,Shooter,0
2629,2669,0.77,Role_Playing,0
2630,2670,0.77,Fighting,0
2631,2671,0.77,Fighting,0
2632,2672,0.77,Racing,0
2633,2673,0.77,Fighting,0
2634,2674,0.77,Action,4
2635,2675,0.77,Pltform,0
2636,2676,0.77,Role_Playing,0
2637,2677,0.77,Action,4
2638,2678,0.77,Simulation,0
2639,2679,0.77,Action,4
2640,2680,0.77,Action,4
2641,2681,0.77,Shooter,0
2642,2682,0.77,Pltform,0
2643,2683,0.77,Racing,0
2644,2684,0.77,Pltform,0
2645,2685,0.77,Sports,0
2646,2686,0.77,Role_Playing,0
2647,2687,0.76,Sports,0
2648,2688,0.76,Pltform,0
2649,2689,0.76,Racing,0
2650,2690,0.76,Shooter,0
2651,2691,0.76,Adventure,0
2652,2692,0.76,Simulation,0
2653,2693,0.76,Racing,0
2654,2694,0.76,Action,4
2655,2695,0.76,Fighting,0
2656,2696,0.76,Fighting,0
2657,2697,0.76,Fighting,0
2658,2698,0.76,Sports,0
2659,2699,0.76,Shooter,0
2660,2700,0.76,Fighting,0
2661,2701,0.76,Shooter,0
2662,2702,0.76,Misc,0
2663,2703,0.76,Sports,0
2664,2704,0.76,Puzzle,0
2665,2705,0.76,Action,4
2666,2706,0.76,Role_Playing,0
2667,2707,0.76,Sports,0
2668,2708,0.76,Misc,0
2669,2709,0.76,Role_Playing,0
2670,2710,0.76,Shooter,0
2671,2711,0.76,Sports,0
2672,2712,0.76,Sports,0
2673,2713,0.76,Shooter,0
2674,2714,0.76,Action,4
2675,2715,0.76,Fighting,0
2676,2716,0.76,Adventure,0
2677,2717,0.76,Adventure,0
2678,2718,0.76,Sports,0
2679,2719,0.76,Fighting,0
2680,2720,0.76,Racing,0
2681,2721,0.76,Shooter,0
2682,2722,0.76,Role_Playing,0
2683,2723,0.76,Action,4
2684,2724,0.76,Fighting,0
2685,2725,0.76,Sports,0
2686,2726,0.76,Misc,0
2687,2727,0.76,Action,4
2688,2728,0.76,Simulation,0
2689,2729,0.76,Role_Playing,0
2690,2730,0.76,Strategy,0
2691,2731,0.75,Misc,0
2692,2732,0.75,Role_Playing,0
2693,2733,0.75,Pltform,0
2694,2734,0.75,Fighting,0
2695,2735,0.75,Misc,0
2696,2736,0.75,Pltform,0
2697,2737,0.75,Adventure,0
2698,2738,0.75,Misc,0
2699,2739,0.75,Action,4
2700,2740,0.75,Fighting,0
2701,2741,0.75,Action,4
2702,2742,0.75,Action,4
2703,2743,0.75,Action,4
2704,2744,0.75,Racing,0
2705,2745,0.75,Action,4
2706,2746,0.75,Shooter,0
2707,2747,0.75,Shooter,0
2708,2748,0.75,Fighting,0
2709,2749,0.75,Sports,0
2710,2750,0.75,Shooter,0
2711,2751,0.75,Sports,0
2712,2752,0.75,Role_Playing,0
2713,2753,0.75,Action,4
2714,2754,0.75,Action,4
2715,2755,0.75,Racing,0
2716,2756,0.75,Fighting,0
2717,2757,0.75,Sports,0
2718,2758,0.75,Misc,0
2719,2759,0.75,Shooter,0
2720,2760,0.75,Pltform,0
2721,2761,0.75,Role_Playing,0
2722,2762,0.75,Sports,0
2723,2763,0.75,Adventure,0
2724,2764,0.74,Action,4
2725,2765,0.74,Fighting,0
2726,2766,0.74,Misc,0
2727,2767,0.74,Role_Playing,0
2728,2768,0.74,Racing,0
2729,2769,0.74,Shooter,0
2730,2770,0.74,Role_Playing,0
2731,2771,0.74,Action,4
2732,2772,0.74,Fighting,0
2733,2773,0.74,Role_Playing,0
2734,2774,0.74,Misc,0
2735,2775,0.74,Shooter,0
2736,2776,0.74,Action,4
2737,2777,0.74,Racing,0
2738,2779,0.74,Misc,0
2739,2780,0.74,Racing,0
2740,2781,0.74,Action,4
2741,2782,0.74,Action,4
2742,2783,0.74,Sports,0
2743,2784,0.74,Action,4
2744,2785,0.74,Racing,0
2745,2786,0.74,Fighting,0
2746,2787,0.74,Shooter,0
2747,2789,0.74,Action,4
2748,2790,0.74,Sports,0
2749,2791,0.74,Fighting,0
2750,2792,0.74,Role_Playing,0
2751,2793,0.74,Simulation,0
2752,2794,0.73,Role_Playing,0
2753,2795,0.73,Simulation,0
2754,2796,0.73,Sports,0
2755,2797,0.73,Fighting,0
2756,2798,0.73,Pltform,0
2757,2799,0.73,Shooter,0
2758,2800,0.73,Puzzle,0
2759,2801,0.73,Fighting,0
2760,2802,0.73,Racing,0
2761,2803,0.73,Sports,0
2762,2804,0.73,Pltform,0
2763,2805,0.73,Pltform,0
2764,2806,0.73,Misc,0
2765,2807,0.73,Pltform,0
2766,2808,0.73,Shooter,0
2767,2809,0.73,Sports,0
2768,2810,0.73,Role_Playing,0
2769,2811,0.73,Adventure,0
2770,2812,0.73,Racing,0
2771,2813,0.73,Sports,0
2772,2814,0.73,Misc,0
2773,2815,0.73,Strategy,0
2774,2816,0.73,Puzzle,0
2775,2817,0.73,Action,4
2776,2818,0.73,Action,4
2777,2819,0.73,Action,4
2778,2820,0.73,Sports,0
2779,2821,0.73,Racing,0
2780,2822,0.73,Simulation,0
2781,2823,0.72,Sports,0
2782,2824,0.72,Simulation,0
2783,2825,0.72,Shooter,0
2784,2826,0.72,Strategy,0
2785,2827,0.72,Pltform,0
2786,2828,0.72,Action,4
2787,2829,0.72,Action,4
2788,2830,0.72,Action,4
2789,2831,0.72,Action,4
2790,2832,0.72,Role_Playing,0
2791,2833,0.72,Strategy,0
2792,2834,0.72,Shooter,0
2793,2835,0.72,Sports,0
2794,2836,0.72,Shooter,0
2795,2837,0.72,Sports,0
2796,2838,0.72,Racing,0
2797,2839,0.72,Action,4
2798,2841,0.72,Sports,0
2799,2842,0.72,Fighting,0
2800,2843,0.72,Action,4
2801,2844,0.72,Misc,0
2802,2845,0.72,Pltform,0
2803,2846,0.72,Shooter,0
2804,2847,0.72,Action,4
2805,2848,0.72,Sports,0
2806,2849,0.72,Puzzle,0
2807,2850,0.72,Racing,0
2808,2851,0.72,Sports,0
2809,2852,0.72,Role_Playing,0
2810,2853,0.72,Simulation,0
2811,2854,0.72,Adventure,0
2812,2855,0.72,Action,4
2813,2856,0.72,Sports,0
2814,2857,0.72,Shooter,0
2815,2858,0.71,Shooter,0
2816,2859,0.71,Action,4
2817,2860,0.71,Sports,0
2818,2861,0.71,Role_Playing,0
2819,2862,0.71,Sports,0
2820,2863,0.71,Simulation,0
2821,2864,0.71,Action,4
2822,2865,0.71,Fighting,0
2823,2866,0.71,Sports,0
2824,2867,0.71,Action,4
2825,2868,0.71,Action,4
2826,2869,0.71,Racing,0
2827,2870,0.71,Role_Playing,0
2828,2871,0.71,Sports,0
2829,2872,0.71,Fighting,0
2830,2873,0.71,Racing,0
2831,2874,0.71,Adventure,0
2832,2875,0.71,Action,4
2833,2876,0.71,Sports,0
2834,2877,0.71,Role_Playing,0
2835,2878,0.71,Strategy,0
2836,2879,0.71,Misc,0
2837,2880,0.71,Sports,0
2838,2881,0.71,Pltform,0
2839,2882,0.71,Action,4
2840,2883,0.71,Action,4
2841,2884,0.71,Misc,0
2842,2885,0.71,Racing,0
2843,2886,0.71,Fighting,0
2844,2887,0.71,Action,4
