,Rank,Global_Sales,Genre,labels
4890,4968,0.39,Misc,2
4891,4969,0.39,Action,1
4892,4970,0.39,Simulation,2
4893,4971,0.39,Action,1
4894,4972,0.39,Action,1
4895,4973,0.39,Action,1
4896,4974,0.39,Misc,2
4897,4975,0.39,Sports,2
4898,4976,0.38,Misc,2
4899,4977,0.38,Action,1
4900,4978,0.38,Action,1
4901,4979,0.38,Action,1
4902,4980,0.38,Role_Playing,2
4903,4981,0.38,Sports,2
4904,4982,0.38,Sports,2
4905,4983,0.38,Sports,2
4906,4984,0.38,Role_Playing,2
4907,4985,0.38,Pltform,2
4908,4986,0.38,Racing,2
4909,4987,0.38,Role_Playing,2
4910,4988,0.38,Racing,2
4911,4989,0.38,Simulation,2
4912,4990,0.38,Sports,2
4913,4991,0.38,Action,1
4914,4992,0.38,Sports,2
4915,4993,0.38,Role_Playing,2
4916,4994,0.38,Strategy,2
4917,4995,0.38,Action,1
4918,4996,0.38,Misc,2
4919,4997,0.38,Misc,2
4920,4998,0.38,Role_Playing,2
4921,4999,0.38,Sports,2
4922,5000,0.38,Pltform,2
4923,5001,0.38,Fighting,2
4924,5002,0.38,Sports,2
4925,5003,0.38,Shooter,2
4926,5004,0.38,Shooter,2
4927,5005,0.38,Simulation,2
4928,5006,0.38,Strategy,2
4929,5007,0.38,Action,1
4930,5008,0.38,Sports,2
4931,5009,0.38,Action,1
4932,5010,0.38,Sports,2
4933,5011,0.38,Role_Playing,2
4934,5012,0.38,Pltform,2
4935,5013,0.38,Sports,2
4936,5014,0.38,Fighting,2
4937,5015,0.38,Sports,2
4938,5016,0.38,Sports,2
4939,5017,0.38,Racing,2
4940,5018,0.38,Action,1
4941,5019,0.38,Action,1
4942,5020,0.38,Strategy,2
4943,5021,0.38,Misc,2
4944,5022,0.38,Racing,2
4945,5023,0.38,Adventure,2
4946,5024,0.38,Sports,2
4947,5025,0.38,Sports,2
4948,5026,0.38,Role_Playing,2
4949,5027,0.38,Action,1
4950,5028,0.38,Action,1
4951,5029,0.38,Strategy,2
4952,5030,0.38,Misc,2
4953,5031,0.38,Sports,2
4954,5032,0.38,Action,1
4955,5033,0.38,Role_Playing,2
4956,5034,0.38,Shooter,2
4957,5035,0.38,Role_Playing,2
4958,5036,0.38,Sports,2
4959,5037,0.38,Pltform,2
4960,5038,0.38,Action,1
4961,5039,0.38,Shooter,2
4962,5040,0.38,Sports,2
4963,5041,0.38,Fighting,2
4964,5042,0.38,Action,1
4965,5043,0.38,Racing,2
4966,5044,0.38,Simulation,2
4967,5045,0.38,Action,1
4968,5046,0.38,Misc,2
4969,5047,0.38,Action,1
4970,5048,0.38,Racing,2
4971,5049,0.38,Racing,2
4972,5050,0.38,Strategy,2
4973,5051,0.38,Sports,2
4974,5052,0.38,Adventure,2
4975,5053,0.38,Misc,2
4976,5054,0.38,Role_Playing,2
4977,5055,0.38,Racing,2
4978,5056,0.38,Sports,2
4979,5057,0.38,Action,1
4980,5058,0.38,Sports,2
4981,5059,0.38,Action,1
4982,5060,0.38,Misc,2
4983,5061,0.38,Action,1
4984,5062,0.38,Simulation,2
4985,5064,0.38,Simulation,2
4986,5065,0.38,Misc,2
4987,5066,0.38,Action,1
4988,5067,0.38,Racing,2
4989,5068,0.38,Action,1
4990,5069,0.38,Misc,2
4991,5070,0.38,Simulation,2
4992,5071,0.38,Fighting,2
4993,5072,0.38,Fighting,2
4994,5073,0.38,Racing,2
4995,5074,0.38,Pltform,2
4996,5075,0.38,Sports,2
4997,5076,0.38,Role_Playing,2
4998,5077,0.38,Role_Playing,2
4999,5078,0.38,Fighting,2
5000,5079,0.38,Shooter,2
5001,5081,0.38,Action,1
5002,5082,0.38,Shooter,2
5003,5083,0.37,Adventure,2
5004,5084,0.37,Shooter,2
5005,5085,0.37,Simulation,2
5006,5086,0.37,Fighting,2
5007,5087,0.37,Simulation,2
5008,5088,0.37,Sports,2
5009,5089,0.37,Shooter,2
5010,5090,0.37,Fighting,2
5011,5091,0.37,Action,1
5012,5092,0.37,Pltform,2
5013,5093,0.37,Fighting,2
5014,5094,0.37,Action,1
5015,5095,0.37,Misc,2
5016,5096,0.37,Sports,2
5017,5097,0.37,Action,1
5018,5098,0.37,Adventure,2
5019,5099,0.37,Role_Playing,2
5020,5100,0.37,Sports,2
5021,5101,0.37,Sports,2
5022,5102,0.37,Sports,2
5023,5103,0.37,Shooter,2
5024,5104,0.37,Simulation,2
5025,5105,0.37,Action,1
5026,5106,0.37,Shooter,2
5027,5107,0.37,Role_Playing,2
5028,5108,0.37,Simulation,2
5029,5109,0.37,Action,1
5030,5110,0.37,Pltform,2
5031,5111,0.37,Sports,2
5032,5112,0.37,Sports,2
5033,5113,0.37,Action,1
5034,5114,0.37,Action,1
5035,5115,0.37,Sports,2
5036,5116,0.37,Sports,2
5037,5117,0.37,Sports,2
5038,5118,0.37,Shooter,2
5039,5119,0.37,Sports,2
5040,5120,0.37,Shooter,2
5041,5121,0.37,Action,1
5042,5122,0.37,Adventure,2
5043,5123,0.37,Role_Playing,2
5044,5124,0.37,Racing,2
5045,5125,0.37,Sports,2
5046,5126,0.37,Role_Playing,2
5047,5127,0.37,Shooter,2
5048,5128,0.37,Action,1
5049,5129,0.37,Action,1
5050,5130,0.37,Role_Playing,2
5051,5131,0.37,Action,1
5052,5132,0.37,Strategy,2
5053,5133,0.37,Action,1
5054,5134,0.37,Strategy,2
5055,5135,0.37,Action,1
5056,5136,0.37,Puzzle,2
5057,5137,0.37,Sports,2
5058,5138,0.37,Pltform,2
5059,5139,0.37,Shooter,2
5060,5140,0.37,Adventure,2
5061,5141,0.37,Action,1
5062,5142,0.37,Role_Playing,2
5063,5143,0.37,Sports,2
5064,5144,0.37,Strategy,2
5065,5145,0.37,Sports,2
5066,5146,0.37,Sports,2
5067,5147,0.37,Misc,2
5068,5148,0.37,Simulation,2
5069,5149,0.37,Role_Playing,2
5070,5150,0.37,Role_Playing,2
5071,5151,0.37,Simulation,2
5072,5152,0.37,Strategy,2
5073,5153,0.37,Action,1
5074,5154,0.37,Fighting,2
5075,5155,0.37,Action,1
5076,5156,0.37,Strategy,2
5077,5157,0.37,Pltform,2
5078,5158,0.37,Action,1
5079,5159,0.37,Misc,2
5080,5160,0.37,Shooter,2
5081,5161,0.37,Simulation,2
5082,5162,0.37,Sports,2
5083,5163,0.36,Action,1
5084,5165,0.36,Racing,2
5085,5166,0.36,Sports,2
5086,5167,0.36,Shooter,2
5087,5168,0.36,Sports,2
5088,5169,0.36,Fighting,2
5089,5170,0.36,Adventure,2
5090,5171,0.36,Action,1
5091,5172,0.36,Sports,2
5092,5174,0.36,Action,1
5093,5175,0.36,Fighting,2
5094,5176,0.36,Fighting,2
5095,5177,0.36,Adventure,2
5096,5178,0.36,Sports,2
5097,5179,0.36,Action,1
5098,5180,0.36,Shooter,2
5099,5181,0.36,Fighting,2
5100,5182,0.36,Role_Playing,2
5101,5183,0.36,Sports,2
5102,5184,0.36,Action,1
5103,5185,0.36,Sports,2
5104,5186,0.36,Pltform,2
5105,5187,0.36,Simulation,2
5106,5188,0.36,Action,1
5107,5189,0.36,Action,1
5108,5190,0.36,Fighting,2
5109,5191,0.36,Simulation,2
5110,5192,0.36,Shooter,2
5111,5193,0.36,Action,1
5112,5194,0.36,Role_Playing,2
5113,5195,0.36,Misc,2
5114,5196,0.36,Action,1
5115,5199,0.36,Racing,2
5116,5200,0.36,Sports,2
5117,5201,0.36,Action,1
5118,5202,0.36,Pltform,2
5119,5203,0.36,Sports,2
5120,5204,0.36,Sports,2
5121,5205,0.36,Action,1
5122,5206,0.36,Action,1
5123,5207,0.36,Action,1
5124,5208,0.36,Puzzle,2
5125,5209,0.36,Action,1
5126,5210,0.36,Fighting,2
5127,5211,0.36,Sports,2
5128,5212,0.36,Racing,2
5129,5213,0.36,Misc,2
5130,5214,0.36,Sports,2
5131,5215,0.36,Sports,2
5132,5216,0.36,Simulation,2
5133,5217,0.36,Action,1
5134,5218,0.36,Simulation,2
5135,5219,0.36,Role_Playing,2
5136,5220,0.36,Shooter,2
5137,5221,0.36,Racing,2
5138,5222,0.36,Sports,2
5139,5223,0.36,Fighting,2
5140,5224,0.36,Misc,2
5141,5225,0.36,Sports,2
5142,5226,0.36,Racing,2
5143,5227,0.36,Fighting,2
5144,5228,0.36,Misc,2
5145,5229,0.36,Strategy,2
5146,5230,0.36,Sports,2
5147,5231,0.36,Sports,2
5148,5232,0.36,Action,1
5149,5233,0.36,Shooter,2
5150,5234,0.36,Strategy,2
5151,5235,0.36,Fighting,2
5152,5236,0.36,Pltform,2
5153,5237,0.36,Role_Playing,2
5154,5238,0.36,Simulation,2
5155,5239,0.36,Adventure,2
5156,5240,0.36,Misc,2
5157,5241,0.36,Strategy,2
5158,5243,0.36,Action,1
5159,5244,0.36,Strategy,2
5160,5245,0.36,Shooter,2
5161,5246,0.36,Misc,2
5162,5247,0.36,Fighting,2
5163,5248,0.36,Action,1
5164,5249,0.36,Simulation,2
5165,5250,0.36,Action,1
5166,5251,0.36,Fighting,2
5167,5252,0.36,Role_Playing,2
5168,5253,0.36,Racing,2
5169,5254,0.36,Pltform,2
5170,5255,0.36,Misc,2
5171,5256,0.36,Pltform,2
5172,5257,0.36,Racing,2
5173,5258,0.36,Action,1
5174,5259,0.36,Sports,2
5175,5260,0.36,Sports,2
5176,5261,0.36,Sports,2
5177,5262,0.36,Adventure,2
5178,5263,0.36,Racing,2
5179,5264,0.36,Pltform,2
5180,5265,0.35,Adventure,2
5181,5266,0.35,Shooter,2
5182,5267,0.35,Action,1
5183,5268,0.35,Simulation,2
5184,5269,0.35,Sports,2
5185,5270,0.35,Role_Playing,2
5186,5271,0.35,Sports,2
5187,5272,0.35,Adventure,2
5188,5273,0.35,Role_Playing,2
5189,5274,0.35,Puzzle,2
5190,5275,0.35,Action,1
5191,5276,0.35,Strategy,2
5192,5277,0.35,Sports,2
5193,5278,0.35,Misc,2
5194,5279,0.35,Action,1
5195,5280,0.35,Sports,2
5196,5281,0.35,Misc,2
5197,5282,0.35,Action,1
5198,5283,0.35,Fighting,2
5199,5284,0.35,Action,1
5200,5285,0.35,Action,1
5201,5286,0.35,Sports,2
5202,5287,0.35,Shooter,2
5203,5288,0.35,Sports,2
5204,5289,0.35,Role_Playing,2
5205,5290,0.35,Shooter,2
5206,5291,0.35,Action,1
5207,5292,0.35,Action,1
5208,5293,0.35,Racing,2
5209,5294,0.35,Fighting,2
5210,5295,0.35,Racing,2
5211,5296,0.35,Role_Playing,2
5212,5297,0.35,Action,1
5213,5298,0.35,Fighting,2
5214,5299,0.35,Fighting,2
5215,5300,0.35,Misc,2
5216,5301,0.35,Simulation,2
5217,5302,0.35,Adventure,2
5218,5303,0.35,Strategy,2
5219,5305,0.35,Pltform,2
5220,5306,0.35,Sports,2
5221,5307,0.35,Shooter,2
5222,5308,0.35,Sports,2
5223,5309,0.35,Action,1
5224,5310,0.35,Strategy,2
5225,5311,0.35,Action,1
5226,5312,0.35,Racing,2
5227,5313,0.35,Action,1
5228,5314,0.35,Action,1
5229,5315,0.35,Pltform,2
5230,5316,0.35,Action,1
5231,5317,0.35,Misc,2
5232,5318,0.35,Fighting,2
5233,5319,0.35,Shooter,2
5234,5320,0.35,Sports,2
5235,5321,0.35,Misc,2
5236,5322,0.35,Fighting,2
5237,5323,0.35,Racing,2
5238,5324,0.35,Strategy,2
5239,5325,0.35,Shooter,2
5240,5326,0.35,Shooter,2
5241,5327,0.35,Role_Playing,2
5242,5328,0.35,Pltform,2
5243,5329,0.35,Sports,2
5244,5330,0.35,Misc,2
5245,5331,0.35,Sports,2
5246,5332,0.35,Misc,2
5247,5333,0.35,Shooter,2
5248,5334,0.35,Simulation,2
5249,5335,0.35,Sports,2
5250,5336,0.35,Racing,2
5251,5337,0.35,Role_Playing,2
5252,5338,0.35,Action,1
5253,5339,0.35,Role_Playing,2
5254,5340,0.35,Fighting,2
5255,5341,0.35,Pltform,2
5256,5342,0.35,Adventure,2
5257,5343,0.35,Sports,2
5258,5344,0.35,Racing,2
5259,5345,0.35,Pltform,2
5260,5346,0.35,Fighting,2
5261,5347,0.35,Misc,2
5262,5348,0.35,Adventure,2
5263,5349,0.35,Action,1
5264,5350,0.35,Sports,2
5265,5351,0.34,Puzzle,2
5266,5352,0.34,Simulation,2
5267,5353,0.34,Misc,2
5268,5354,0.34,Strategy,2
5269,5355,0.34,Action,1
5270,5356,0.34,Pltform,2
5271,5357,0.34,Misc,2
5272,5358,0.34,Action,1
5273,5359,0.34,Fighting,2
5274,5360,0.34,Racing,2
5275,5361,0.34,Role_Playing,2
5276,5362,0.34,Action,1
5277,5363,0.34,Pltform,2
5278,5364,0.34,Action,1
5279,5365,0.34,Action,1
5280,5366,0.34,Shooter,2
5281,5367,0.34,Action,1
5282,5368,0.34,Action,1
5283,5369,0.34,Action,1
5284,5370,0.34,Simulation,2
5285,5371,0.34,Action,1
5286,5372,0.34,Action,1
5287,5373,0.34,Adventure,2
5288,5374,0.34,Shooter,2
5289,5375,0.34,Action,1
5290,5376,0.34,Racing,2
5291,5377,0.34,Pltform,2
5292,5378,0.34,Role_Playing,2
5293,5379,0.34,Fighting,2
5294,5380,0.34,Puzzle,2
5295,5381,0.34,Shooter,2
5296,5382,0.34,Simulation,2
5297,5383,0.34,Action,1
5298,5384,0.34,Action,1
5299,5385,0.34,Action,1
5300,5386,0.34,Action,1
5301,5387,0.34,Action,1
5302,5388,0.34,Fighting,2
5303,5389,0.34,Action,1
5304,5390,0.34,Simulation,2
5305,5391,0.34,Action,1
5306,5392,0.34,Action,1
5307,5393,0.34,Action,1
5308,5394,0.34,Action,1
5309,5395,0.34,Fighting,2
5310,5396,0.34,Racing,2
5311,5397,0.34,Action,1
5312,5398,0.34,Action,1
5313,5399,0.34,Strategy,2
5314,5400,0.34,Misc,2
5315,5401,0.34,Racing,2
5316,5402,0.34,Shooter,2
5317,5403,0.34,Sports,2
5318,5404,0.34,Adventure,2
5319,5405,0.34,Action,1
5320,5406,0.34,Sports,2
5321,5407,0.34,Misc,2
5322,5408,0.34,Shooter,2
5323,5409,0.34,Puzzle,2
5324,5410,0.34,Misc,2
5325,5411,0.34,Pltform,2
5326,5412,0.34,Puzzle,2
5327,5413,0.34,Role_Playing,2
5328,5414,0.34,Simulation,2
5329,5415,0.34,Action,1
5330,5416,0.34,Sports,2
5331,5417,0.34,Racing,2
5332,5418,0.34,Strategy,2
5333,5419,0.34,Simulation,2
5334,5420,0.34,Sports,2
5335,5421,0.34,Simulation,2
5336,5422,0.34,Racing,2
5337,5423,0.34,Simulation,2
5338,5424,0.34,Action,1
5339,5425,0.34,Simulation,2
5340,5426,0.34,Misc,2
5341,5427,0.34,Misc,2
5342,5428,0.34,Role_Playing,2
5343,5429,0.34,Misc,2
5344,5430,0.34,Action,1
5345,5431,0.34,Racing,2
5346,5432,0.34,Action,1
5347,5433,0.34,Action,1
5348,5434,0.34,Action,1
5349,5435,0.34,Racing,2
5350,5436,0.34,Adventure,2
5351,5437,0.34,Shooter,2
5352,5438,0.34,Shooter,2
5353,5439,0.34,Action,1
5354,5440,0.34,Misc,2
5355,5441,0.33,Action,1
5356,5442,0.33,Shooter,2
5357,5443,0.33,Action,1
5358,5444,0.33,Shooter,2
5359,5445,0.33,Action,1
5360,5446,0.33,Shooter,2
5361,5447,0.33,Racing,2
5362,5448,0.33,Role_Playing,2
5363,5449,0.33,Action,1
5364,5450,0.33,Fighting,2
5365,5451,0.33,Adventure,2
5366,5452,0.33,Pltform,2
5367,5453,0.33,Puzzle,2
5368,5454,0.33,Misc,2
5369,5455,0.33,Role_Playing,2
5370,5456,0.33,Fighting,2
5371,5457,0.33,Role_Playing,2
5372,5458,0.33,Sports,2
5373,5459,0.33,Action,1
5374,5460,0.33,Role_Playing,2
5375,5461,0.33,Misc,2
5376,5462,0.33,Action,1
5377,5463,0.33,Misc,2
5378,5464,0.33,Shooter,2
5379,5465,0.33,Misc,2
5380,5466,0.33,Role_Playing,2
5381,5467,0.33,Fighting,2
5382,5468,0.33,Fighting,2
5383,5469,0.33,Puzzle,2
5384,5470,0.33,Simulation,2
5385,5471,0.33,Action,1
5386,5472,0.33,Action,1
5387,5473,0.33,Shooter,2
5388,5474,0.33,Misc,2
5389,5475,0.33,Pltform,2
5390,5476,0.33,Shooter,2
5391,5477,0.33,Role_Playing,2
5392,5478,0.33,Simulation,2
5393,5479,0.33,Action,1
5394,5480,0.33,Racing,2
5395,5481,0.33,Role_Playing,2
5396,5482,0.33,Sports,2
5397,5483,0.33,Simulation,2
5398,5484,0.33,Fighting,2
5399,5485,0.33,Pltform,2
5400,5486,0.33,Sports,2
5401,5487,0.33,Action,1
5402,5488,0.33,Sports,2
5403,5489,0.33,Action,1
5404,5490,0.33,Action,1
5405,5491,0.33,Fighting,2
5406,5492,0.33,Sports,2
5407,5493,0.33,Pltform,2
5408,5494,0.33,Action,1
5409,5495,0.33,Sports,2
5410,5496,0.33,Sports,2
5411,5497,0.33,Action,1
5412,5498,0.33,Misc,2
5413,5499,0.33,Sports,2
5414,5500,0.33,Sports,2
5415,5501,0.33,Role_Playing,2
5416,5502,0.33,Sports,2
5417,5503,0.33,Pltform,2
5418,5504,0.33,Fighting,2
5419,5505,0.33,Action,1
5420,5506,0.33,Fighting,2
5421,5507,0.33,Racing,2
5422,5508,0.33,Action,1
5423,5509,0.33,Sports,2
5424,5511,0.33,Action,1
5425,5512,0.33,Misc,2
5426,5513,0.33,Strategy,2
5427,5514,0.33,Pltform,2
5428,5515,0.33,Role_Playing,2
5429,5516,0.33,Sports,2
5430,5517,0.33,Sports,2
5431,5518,0.33,Adventure,2
5432,5519,0.33,Sports,2
5433,5520,0.33,Adventure,2
5434,5521,0.33,Action,1
5435,5522,0.33,Shooter,2
5436,5523,0.33,Action,1
5437,5524,0.33,Strategy,2
5438,5525,0.33,Racing,2
5439,5526,0.33,Role_Playing,2
5440,5527,0.33,Fighting,2
5441,5528,0.33,Sports,2
5442,5529,0.33,Racing,2
5443,5530,0.33,Racing,2
5444,5531,0.33,Pltform,2
5445,5532,0.33,Simulation,2
5446,5533,0.33,Sports,2
5447,5534,0.33,Misc,2
5448,5535,0.33,Shooter,2
5449,5536,0.33,Pltform,2
5450,5537,0.33,Adventure,2
5451,5538,0.33,Action,1
5452,5539,0.33,Sports,2
5453,5540,0.33,Misc,2
5454,5541,0.33,Strategy,2
5455,5542,0.33,Fighting,2
5456,5543,0.33,Strategy,2
5457,5544,0.33,Pltform,2
5458,5545,0.33,Action,1
5459,5546,0.33,Action,1
5460,5547,0.33,Sports,2
5461,5548,0.33,Misc,2
5462,5549,0.33,Misc,2
5463,5550,0.33,Role_Playing,2
5464,5551,0.33,Misc,2
5465,5552,0.33,Sports,2
5466,5553,0.33,Sports,2
5467,5554,0.33,Action,1
5468,5555,0.33,Role_Playing,2
5469,5556,0.33,Fighting,2
5470,5557,0.33,Action,1
5471,5558,0.33,Shooter,2
5472,5559,0.33,Action,1
5473,5560,0.33,Action,1
5474,5561,0.33,Action,1
5475,5562,0.33,Role_Playing,2
5476,5563,0.33,Action,1
5477,5564,0.33,Sports,2
5478,5565,0.33,Misc,2
5479,5566,0.33,Action,1
5480,5567,0.33,Action,1
5481,5568,0.33,Simulation,2
5482,5569,0.33,Puzzle,2
5483,5570,0.33,Fighting,2
5484,5571,0.33,Fighting,2
5485,5572,0.33,Sports,2
5486,5573,0.33,Misc,2
5487,5574,0.33,Action,1
5488,5575,0.33,Shooter,2
5489,5576,0.33,Misc,2
5490,5577,0.32,Action,1
5491,5578,0.32,Sports,2
5492,5579,0.32,Fighting,2
5493,5580,0.32,Role_Playing,2
5494,5581,0.32,Action,1
5495,5582,0.32,Action,1
5496,5583,0.32,Fighting,2
5497,5584,0.32,Action,1
5498,5585,0.32,Shooter,2
5499,5586,0.32,Sports,2
5500,5587,0.32,Action,1
5501,5588,0.32,Racing,2
5502,5589,0.32,Action,1
5503,5590,0.32,Sports,2
5504,5591,0.32,Action,1
5505,5592,0.32,Sports,2
5506,5593,0.32,Fighting,2
5507,5594,0.32,Role_Playing,2
5508,5595,0.32,Sports,2
5509,5596,0.32,Misc,2
5510,5597,0.32,Action,1
5511,5598,0.32,Fighting,2
5512,5599,0.32,Racing,2
5513,5600,0.32,Puzzle,2
5514,5601,0.32,Puzzle,2
5515,5602,0.32,Sports,2
5516,5603,0.32,Action,1
5517,5604,0.32,Role_Playing,2
5518,5605,0.32,Shooter,2
5519,5606,0.32,Pltform,2
5520,5607,0.32,Racing,2
5521,5608,0.32,Action,1
5522,5609,0.32,Action,1
5523,5610,0.32,Pltform,2
5524,5611,0.32,Shooter,2
5525,5612,0.32,Misc,2
5526,5613,0.32,Action,1
5527,5614,0.32,Sports,2
5528,5615,0.32,Action,1
5529,5616,0.32,Sports,2
5530,5617,0.32,Simulation,2
5531,5618,0.32,Shooter,2
5532,5619,0.32,Fighting,2
5533,5621,0.32,Strategy,2
5534,5622,0.32,Action,1
5535,5623,0.32,Action,1
5536,5624,0.32,Sports,2
5537,5625,0.32,Misc,2
5538,5626,0.32,Shooter,2
5539,5628,0.32,Simulation,2
5540,5629,0.32,Simulation,2
5541,5630,0.32,Action,1
5542,5631,0.32,Simulation,2
5543,5632,0.32,Sports,2
5544,5633,0.32,Pltform,2
5545,5634,0.32,Puzzle,2
5546,5635,0.32,Racing,2
5547,5636,0.32,Action,1
5548,5637,0.32,Sports,2
5549,5638,0.32,Misc,2
5550,5639,0.32,Racing,2
5551,5640,0.32,Sports,2
5552,5641,0.32,Pltform,2
5553,5642,0.32,Misc,2
5554,5643,0.32,Sports,2
5555,5644,0.32,Misc,2
5556,5645,0.32,Sports,2
5557,5646,0.32,Simulation,2
5558,5647,0.32,Fighting,2
5559,5648,0.32,Sports,2
5560,5650,0.32,Fighting,2
5561,5651,0.32,Fighting,2
5562,5652,0.32,Pltform,2
5563,5653,0.32,Puzzle,2
5564,5654,0.32,Action,1
5565,5655,0.32,Sports,2
5566,5656,0.32,Misc,2
5567,5657,0.32,Puzzle,2
5568,5658,0.32,Adventure,2
5569,5660,0.32,Action,1
5570,5661,0.32,Adventure,2
5571,5662,0.32,Sports,2
5572,5663,0.32,Pltform,2
5573,5664,0.32,Action,1
5574,5665,0.32,Sports,2
5575,5666,0.32,Role_Playing,2
5576,5667,0.32,Strategy,2
5577,5668,0.32,Role_Playing,2
5578,5669,0.32,Fighting,2
5579,5670,0.32,Misc,2
5580,5672,0.32,Simulation,2
5581,5673,0.32,Strategy,2
5582,5674,0.32,Role_Playing,2
5583,5675,0.32,Sports,2
5584,5676,0.32,Sports,2
5585,5677,0.32,Sports,2
5586,5678,0.32,Shooter,2
5587,5679,0.32,Simulation,2
5588,5680,0.32,Strategy,2
5589,5681,0.32,Racing,2
5590,5682,0.32,Sports,2
5591,5683,0.32,Misc,2
5592,5684,0.32,Action,1
5593,5685,0.32,Strategy,2
5594,5686,0.32,Action,1
5595,5687,0.32,Adventure,2
5596,5688,0.32,Fighting,2
5597,5689,0.32,Adventure,2
5598,5690,0.32,Misc,2
5599,5691,0.32,Racing,2
5600,5692,0.32,Misc,2
5601,5693,0.32,Misc,2
5602,5694,0.32,Action,1
5603,5695,0.32,Action,1
5604,5696,0.32,Adventure,2
5605,5697,0.32,Pltform,2
5606,5698,0.32,Action,1
5607,5699,0.32,Sports,2
5608,5700,0.32,Role_Playing,2
5609,5701,0.31,Fighting,2
5610,5702,0.31,Role_Playing,2
5611,5703,0.31,Racing,2
5612,5704,0.31,Sports,2
5613,5705,0.31,Strategy,2
5614,5706,0.31,Role_Playing,2
5615,5707,0.31,Racing,2
5616,5708,0.31,Misc,2
5617,5709,0.31,Sports,2
5618,5710,0.31,Misc,2
5619,5711,0.31,Action,1
5620,5712,0.31,Sports,2
5621,5713,0.31,Shooter,2
5622,5714,0.31,Sports,2
5623,5715,0.31,Shooter,2
5624,5716,0.31,Pltform,2
5625,5717,0.31,Puzzle,2
5626,5718,0.31,Action,1
5627,5719,0.31,Sports,2
5628,5720,0.31,Misc,2
5629,5721,0.31,Action,1
5630,5722,0.31,Misc,2
5631,5723,0.31,Sports,2
5632,5724,0.31,Sports,2
5633,5725,0.31,Adventure,2
5634,5726,0.31,Action,1
5635,5727,0.31,Misc,2
5636,5728,0.31,Strategy,2
5637,5729,0.31,Pltform,2
5638,5730,0.31,Sports,2
5639,5731,0.31,Shooter,2
5640,5732,0.31,Misc,2
5641,5733,0.31,Adventure,2
5642,5734,0.31,Strategy,2
5643,5735,0.31,Action,1
5644,5736,0.31,Action,1
5645,5737,0.31,Action,1
5646,5738,0.31,Shooter,2
5647,5739,0.31,Misc,2
5648,5740,0.31,Puzzle,2
5649,5741,0.31,Action,1
5650,5742,0.31,Action,1
5651,5743,0.31,Sports,2
5652,5744,0.31,Simulation,2
5653,5745,0.31,Strategy,2
5654,5746,0.31,Action,1
5655,5747,0.31,Shooter,2
5656,5748,0.31,Action,1
5657,5749,0.31,Shooter,2
5658,5750,0.31,Action,1
5659,5751,0.31,Strategy,2
5660,5752,0.31,Pltform,2
5661,5753,0.31,Sports,2
5662,5754,0.31,Role_Playing,2
5663,5755,0.31,Sports,2
5664,5756,0.31,Pltform,2
5665,5757,0.31,Racing,2
5666,5758,0.31,Racing,2
5667,5759,0.31,Sports,2
5668,5760,0.31,Simulation,2
5669,5761,0.31,Simulation,2
5670,5762,0.31,Fighting,2
5671,5763,0.31,Action,1
5672,5764,0.31,Action,1
5673,5765,0.31,Action,1
5674,5766,0.31,Misc,2
5675,5767,0.31,Action,1
5676,5768,0.31,Sports,2
5677,5769,0.31,Misc,2
5678,5770,0.31,Simulation,2
5679,5772,0.31,Strategy,2
5680,5773,0.31,Action,1
5681,5774,0.31,Strategy,2
5682,5775,0.31,Action,1
5683,5776,0.31,Misc,2
5684,5777,0.31,Pltform,2
5685,5778,0.31,Sports,2
5686,5779,0.31,Sports,2
5687,5780,0.31,Role_Playing,2
5688,5781,0.31,Sports,2
5689,5782,0.31,Sports,2
5690,5783,0.31,Strategy,2
5691,5784,0.31,Racing,2
5692,5785,0.31,Misc,2
5693,5786,0.31,Simulation,2
5694,5787,0.31,Puzzle,2
5695,5788,0.31,Role_Playing,2
5696,5789,0.31,Racing,2
5697,5790,0.31,Strategy,2
5698,5791,0.31,Action,1
5699,5792,0.31,Puzzle,2
5700,5793,0.31,Sports,2
5701,5794,0.31,Racing,2
5702,5795,0.31,Sports,2
5703,5796,0.31,Fighting,2
5704,5797,0.31,Sports,2
5705,5798,0.31,Misc,2
5706,5799,0.31,Misc,2
5707,5801,0.31,Pltform,2
5708,5802,0.31,Action,1
5709,5803,0.31,Action,1
5710,5804,0.31,Pltform,2
5711,5805,0.31,Role_Playing,2
5712,5806,0.31,Role_Playing,2
5713,5807,0.31,Sports,2
5714,5808,0.31,Misc,2
5715,5809,0.31,Pltform,2
5716,5810,0.31,Misc,2
5717,5811,0.31,Action,1
5718,5812,0.31,Action,1
5719,5813,0.31,Fighting,2
5720,5814,0.31,Puzzle,2
5721,5815,0.31,Puzzle,2
5722,5816,0.31,Pltform,2
5723,5817,0.31,Action,1
5724,5818,0.31,Role_Playing,2
5725,5819,0.31,Fighting,2
5726,5820,0.31,Role_Playing,2
5727,5821,0.31,Adventure,2
5728,5822,0.3,Simulation,2
5729,5823,0.3,Role_Playing,2
5730,5824,0.3,Action,1
5731,5825,0.3,Action,1
5732,5826,0.3,Racing,2
5733,5827,0.3,Racing,2
5734,5828,0.3,Action,1
5735,5829,0.3,Shooter,2
5736,5830,0.3,Misc,2
5737,5831,0.3,Shooter,2
5738,5832,0.3,Fighting,2
5739,5833,0.3,Misc,2
5740,5834,0.3,Misc,2
5741,5835,0.3,Pltform,2
